94,not_solved,0000000000000000000000000000000000000000200000000000000000000000,00000000000000000000000000000000000000003fffffffffffffffffffffff,1K6xGMUbs6ZTXBnhw1pippqwK6wjBWtNpL
96,not_solved,0000000000000000000000000000000000000000800000000000000000000000,0000000000000000000000000000000000000000ffffffffffffffffffffffff,15ANYzzCp5BFHcCnVFzXqyibpzgPLWaD8b
97,not_solved,0000000000000000000000000000000000000001000000000000000000000000,0000000000000000000000000000000000000001ffffffffffffffffffffffff,18ywPwj39nGjqBrQJSzZVq2izR12MDpDr8
98,not_solved,0000000000000000000000000000000000000002000000000000000000000000,0000000000000000000000000000000000000003ffffffffffffffffffffffff,1CaBVPrwUxbQYYswu32w7Mj4HR4maNoJSX
99,not_solved,0000000000000000000000000000000000000004000000000000000000000000,0000000000000000000000000000000000000007ffffffffffffffffffffffff,1JWnE6p6UN7ZJBN7TtcbNDoRcjFtuDWoNL
101,not_solved,0000000000000000000000000000000000000010000000000000000000000000,000000000000000000000000000000000000001fffffffffffffffffffffffff,1CKCVdbDJasYmhswB6HKZHEAnNaDpK7W4n
102,not_solved,0000000000000000000000000000000000000020000000000000000000000000,000000000000000000000000000000000000003fffffffffffffffffffffffff,1PXv28YxmYMaB8zxrKeZBW8dt2HK7RkRPX
103,not_solved,0000000000000000000000000000000000000040000000000000000000000000,000000000000000000000000000000000000007fffffffffffffffffffffffff,1AcAmB6jmtU6AiEcXkmiNE9TNVPsj9DULf
104,not_solved,0000000000000000000000000000000000000080000000000000000000000000,00000000000000000000000000000000000000ffffffffffffffffffffffffff,1EQJvpsmhazYCcKX5Au6AZmZKRnzarMVZu
106,not_solved,0000000000000000000000000000000000000200000000000000000000000000,00000000000000000000000000000000000003ffffffffffffffffffffffffff,18KsfuHuzQaBTNLASyj15hy4LuqPUo1FNB
107,not_solved,0000000000000000000000000000000000000400000000000000000000000000,00000000000000000000000000000000000007ffffffffffffffffffffffffff,15EJFC5ZTs9nhsdvSUeBXjLAuYq3SWaxTc
108,not_solved,0000000000000000000000000000000000000800000000000000000000000000,0000000000000000000000000000000000000fffffffffffffffffffffffffff,1HB1iKUqeffnVsvQsbpC6dNi1XKbyNuqao
109,not_solved,0000000000000000000000000000000000001000000000000000000000000000,0000000000000000000000000000000000001fffffffffffffffffffffffffff,1GvgAXVCbA8FBjXfWiAms4ytFeJcKsoyhL
111,not_solved,0000000000000000000000000000000000004000000000000000000000000000,0000000000000000000000000000000000007fffffffffffffffffffffffffff,1824ZJQ7nKJ9QFTRBqn7z7dHV5EGpzUpH3
112,not_solved,0000000000000000000000000000000000008000000000000000000000000000,000000000000000000000000000000000000ffffffffffffffffffffffffffff,18A7NA9FTsnJxWgkoFfPAFbQzuQxpRtCos
113,not_solved,0000000000000000000000000000000000010000000000000000000000000000,000000000000000000000000000000000001ffffffffffffffffffffffffffff,1NeGn21dUDDeqFQ63xb2SpgUuXuBLA4WT4
114,not_solved,0000000000000000000000000000000000020000000000000000000000000000,000000000000000000000000000000000003ffffffffffffffffffffffffffff,174SNxfqpdMGYy5YQcfLbSTK3MRNZEePoy
116,not_solved,0000000000000000000000000000000000080000000000000000000000000000,00000000000000000000000000000000000fffffffffffffffffffffffffffff,1MnJ6hdhvK37VLmqcdEwqC3iFxyWH2PHUV
117,not_solved,0000000000000000000000000000000000100000000000000000000000000000,00000000000000000000000000000000001fffffffffffffffffffffffffffff,1KNRfGWw7Q9Rmwsc6NT5zsdvEb9M2Wkj5Z
118,not_solved,0000000000000000000000000000000000200000000000000000000000000000,00000000000000000000000000000000003fffffffffffffffffffffffffffff,1PJZPzvGX19a7twf5HyD2VvNiPdHLzm9F6
119,not_solved,0000000000000000000000000000000000400000000000000000000000000000,00000000000000000000000000000000007fffffffffffffffffffffffffffff,1GuBBhf61rnvRe4K8zu8vdQB3kHzwFqSy7
121,not_solved,0000000000000000000000000000000001000000000000000000000000000000,0000000000000000000000000000000001ffffffffffffffffffffffffffffff,1GDSuiThEV64c166LUFC9uDcVdGjqkxKyh
122,not_solved,0000000000000000000000000000000002000000000000000000000000000000,0000000000000000000000000000000003ffffffffffffffffffffffffffffff,1Me3ASYt5JCTAK2XaC32RMeH34PdprrfDx
123,not_solved,0000000000000000000000000000000004000000000000000000000000000000,0000000000000000000000000000000007ffffffffffffffffffffffffffffff,1CdufMQL892A69KXgv6UNBD17ywWqYpKut
124,not_solved,0000000000000000000000000000000008000000000000000000000000000000,000000000000000000000000000000000fffffffffffffffffffffffffffffff,1BkkGsX9ZM6iwL3zbqs7HWBV7SvosR6m8N
126,not_solved,0000000000000000000000000000000020000000000000000000000000000000,000000000000000000000000000000003fffffffffffffffffffffffffffffff,1AWCLZAjKbV1P7AHvaPNCKiB7ZWVDMxFiz
127,not_solved,0000000000000000000000000000000040000000000000000000000000000000,000000000000000000000000000000007fffffffffffffffffffffffffffffff,1G6EFyBRU86sThN3SSt3GrHu1sA7w7nzi4
128,not_solved,0000000000000000000000000000000080000000000000000000000000000000,00000000000000000000000000000000ffffffffffffffffffffffffffffffff,1MZ2L1gFrCtkkn6DnTT2e4PFUTHw9gNwaj
129,not_solved,0000000000000000000000000000000100000000000000000000000000000000,00000000000000000000000000000001ffffffffffffffffffffffffffffffff,1Hz3uv3nNZzBVMXLGadCucgjiCs5W9vaGz
130,,not_solved,0000000000000000000000000000000200000000000000000000000000000000,00000000000000000000000000000003ffffffffffffffffffffffffffffffff,1Fo65aKq8s8iquMt6weF1rku1moWVEd5Ua
131,not_solved,0000000000000000000000000000000400000000000000000000000000000000,00000000000000000000000000000007ffffffffffffffffffffffffffffffff,16zRPnT8znwq42q7XeMkZUhb1bKqgRogyy
132,not_solved,0000000000000000000000000000000800000000000000000000000000000000,0000000000000000000000000000000fffffffffffffffffffffffffffffffff,1KrU4dHE5WrW8rhWDsTRjR21r8t3dsrS3R
133,not_solved,0000000000000000000000000000001000000000000000000000000000000000,0000000000000000000000000000001fffffffffffffffffffffffffffffffff,17uDfp5r4n441xkgLFmhNoSW1KWp6xVLD
134,not_solved,0000000000000000000000000000002000000000000000000000000000000000,0000000000000000000000000000003fffffffffffffffffffffffffffffffff,13A3JrvXmvg5w9XGvyyR4JEJqiLz8ZySY3
135,not_solved,0000000000000000000000000000004000000000000000000000000000000000,0000000000000000000000000000007fffffffffffffffffffffffffffffffff,16RGFo6hjq9ym6Pj7N5H7L1NR1rVPJyw2v
136,not_solved,0000000000000000000000000000008000000000000000000000000000000000,000000000000000000000000000000ffffffffffffffffffffffffffffffffff,1UDHPdovvR985NrWSkdWQDEQ1xuRiTALq
137,not_solved,0000000000000000000000000000010000000000000000000000000000000000,000000000000000000000000000001ffffffffffffffffffffffffffffffffff,15nf31J46iLuK1ZkTnqHo7WgN5cARFK3RA
138,not_solved,0000000000000000000000000000020000000000000000000000000000000000,000000000000000000000000000003ffffffffffffffffffffffffffffffffff,1Ab4vzG6wEQBDNQM1B2bvUz4fqXXdFk2WT
139,not_solved,0000000000000000000000000000040000000000000000000000000000000000,000000000000000000000000000007ffffffffffffffffffffffffffffffffff,1Fz63c775VV9fNyj25d9Xfw3YHE6sKCxbt
140,not_solved,0000000000000000000000000000080000000000000000000000000000000000,00000000000000000000000000000fffffffffffffffffffffffffffffffffff,1QKBaU6WAeycb3DbKbLBkX7vJiaS8r42Xo
141,not_solved,0000000000000000000000000000100000000000000000000000000000000000,00000000000000000000000000001fffffffffffffffffffffffffffffffffff,1CD91Vm97mLQvXhrnoMChhJx4TP9MaQkJo
142,not_solved,0000000000000000000000000000200000000000000000000000000000000000,00000000000000000000000000003fffffffffffffffffffffffffffffffffff,15MnK2jXPqTMURX4xC3h4mAZxyCcaWWEDD
143,not_solved,0000000000000000000000000000400000000000000000000000000000000000,00000000000000000000000000007fffffffffffffffffffffffffffffffffff,13N66gCzWWHEZBxhVxG18P8wyjEWF9Yoi1
144,not_solved,0000000000000000000000000000800000000000000000000000000000000000,0000000000000000000000000000ffffffffffffffffffffffffffffffffffff,1NevxKDYuDcCh1ZMMi6ftmWwGrZKC6j7Ux
145,not_solved,0000000000000000000000000001000000000000000000000000000000000000,0000000000000000000000000001ffffffffffffffffffffffffffffffffffff,19GpszRNUej5yYqxXoLnbZWKew3KdVLkXg
146,not_solved,0000000000000000000000000002000000000000000000000000000000000000,0000000000000000000000000003ffffffffffffffffffffffffffffffffffff,1M7ipcdYHey2Y5RZM34MBbpugghmjaV89P
147,not_solved,0000000000000000000000000004000000000000000000000000000000000000,0000000000000000000000000007ffffffffffffffffffffffffffffffffffff,18aNhurEAJsw6BAgtANpexk5ob1aGTwSeL
148,not_solved,0000000000000000000000000008000000000000000000000000000000000000,000000000000000000000000000fffffffffffffffffffffffffffffffffffff,1FwZXt6EpRT7Fkndzv6K4b4DFoT4trbMrV
149,not_solved,0000000000000000000000000010000000000000000000000000000000000000,000000000000000000000000001fffffffffffffffffffffffffffffffffffff,1CXvTzR6qv8wJ7eprzUKeWxyGcHwDYP1i2
150,not_solved,0000000000000000000000000020000000000000000000000000000000000000,000000000000000000000000003fffffffffffffffffffffffffffffffffffff,1MUJSJYtGPVGkBCTqGspnxyHahpt5Te8jy
151,not_solved,0000000000000000000000000040000000000000000000000000000000000000,000000000000000000000000007fffffffffffffffffffffffffffffffffffff,13Q84TNNvgcL3HJiqQPvyBb9m4hxjS3jkV152
152,not_solved,0000000000000000000000000080000000000000000000000000000000000000,00000000000000000000000000ffffffffffffffffffffffffffffffffffffff,1LuUHyrQr8PKSvbcY1v1PiuGuqFjWpDumN
153,not_solved,0000000000000000000000000100000000000000000000000000000000000000,00000000000000000000000001ffffffffffffffffffffffffffffffffffffff,18192XpzzdDi2K11QVHR7td2HcPS6Qs5vg
154,not_solved,0000000000000000000000000200000000000000000000000000000000000000,00000000000000000000000003ffffffffffffffffffffffffffffffffffffff,1NgVmsCCJaKLzGyKLFJfVequnFW9ZvnMLN
155,not_solved,0000000000000000000000000400000000000000000000000000000000000000,00000000000000000000000007ffffffffffffffffffffffffffffffffffffff,1AoeP37TmHdFh8uN72fu9AqgtLrUwcv2wJ
156,not_solved,0000000000000000000000000800000000000000000000000000000000000000,0000000000000000000000000fffffffffffffffffffffffffffffffffffffff,1FTpAbQa4h8trvhQXjXnmNhqdiGBd1oraE
157,not_solved,0000000000000000000000001000000000000000000000000000000000000000,0000000000000000000000001fffffffffffffffffffffffffffffffffffffff,14JHoRAdmJg3XR4RjMDh6Wed6ft6hzbQe9
158,not_solved,0000000000000000000000002000000000000000000000000000000000000000,0000000000000000000000003fffffffffffffffffffffffffffffffffffffff,19z6waranEf8CcP8FqNgdwUe1QRxvUNKBG
159,not_solved,0000000000000000000000004000000000000000000000000000000000000000,0000000000000000000000007fffffffffffffffffffffffffffffffffffffff,14u4nA5sugaswb6SZgn5av2vuChdMnD9E5
160,not_solved,0000000000000000000000008000000000000000000000000000000000000000,000000000000000000000000ffffffffffffffffffffffffffffffffffffffff,1NBC8uXJy1GiJ6drkiZa1WuKn51ps7EPTv
